order_book_id,date,low,prev_close,limit_up,open,num_trades,high,limit_down,volume,close,total_turnover
601318.XSHG,2016-05-06,25.5709,31.95,28.6339,26.0679,32476.0,26.076,23.4285,49181874.0,25.5791,1559939770.0
601318.XSHG,2016-05-09,25.294,31.4,28.137,25.5709,29113.0,25.5791,23.0212,49046546.0,25.3836,1533979364.0
601318.XSHG,2016-05-10,25.2695,31.16,27.9252,25.3184,16090.0,25.465,22.842,27645278.0,25.408,861819327.0
601318.XSHG,2016-05-11,25.3836,31.19,27.9496,25.4487,14304.0,25.5546,22.8664,27763942.0,25.4569,867490738.0
601318.XSHG,2016-05-12,25.2125,31.25,28.0067,25.4162,26018.0,25.9457,22.9153,56869642.0,25.8316,1792517804.0
601318.XSHG,2016-05-13,25.6524,31.71,28.414,25.7013,16529.0,25.9457,23.2493,39265080.0,25.8398,1246185692.0
601318.XSHG,2016-05-16,25.6687,31.72,28.4221,25.7094,11930.0,25.8235,23.2574,24118291.0,25.7502,762062338.0
601318.XSHG,2016-05-17,25.6198,31.61,28.3244,25.742,11587.0,25.7827,23.176,20691674.0,25.6687,652435941.0
601318.XSHG,2016-05-18,25.5546,31.51,28.2347,25.5872,25123.0,25.9782,23.1026,60201782.0,25.9131,1907811594.0
601318.XSHG,2016-05-19,25.8235,31.81,28.5036,25.8316,11658.0,25.9864,23.3226,28517053.0,25.9294,906817502.0
601318.XSHG,2016-05-20,25.8398,31.83,28.5199,25.9212,10280.0,26.0434,23.3389,17539236.0,25.9212,558615496.0
601318.XSHG,2016-05-23,25.8316,31.82,28.5117,25.8723,11676.0,26.0353,23.3307,27738544.0,25.9294,883239656.0
601318.XSHG,2016-05-24,25.6605,31.83,28.5199,25.8398,10679.0,25.9294,23.3389,18552099.0,25.7746,586424040.0
601318.XSHG,2016-05-25,25.7339,31.64,28.3488,25.9294,9101.0,25.9701,23.2004,13712500.0,25.7502,435270022.0
601318.XSHG,2016-05-26,25.6605,31.61,28.3244,25.7502,14078.0,25.8968,23.176,20356139.0,25.7664,643568207.0
601318.XSHG,2016-05-27,25.7257,31.63,28.3406,25.8235,7546.0,25.8316,23.1922,14098751.0,25.742,445752176.0
601318.XSHG,2016-05-30,25.6605,31.6,28.3162,25.8642,12665.0,26.019,23.1678,22097500.0,25.9945,702233594.0
601318.XSHG,2016-05-31,26.019,31.91,28.5932,26.019,46370.0,27.2898,23.3959,75882589.0,26.6544,2494611164.0
601318.XSHG,2016-06-01,26.2715,32.72,29.3182,26.6299,27484.0,26.7358,23.9906,42343352.0,26.3041,1375741830.0
601318.XSHG,2016-06-02,26.1493,32.29,28.9353,26.3204,17631.0,26.4752,23.6729,28989196.0,26.2389,934538932.0
601318.XSHG,2016-06-03,26.0841,32.21,28.862,26.4344,19508.0,26.4344,23.6158,35163822.0,26.3448,1132898069.0
601318.XSHG,2016-06-06,26.1086,32.34,28.9761,26.3937,15695.0,26.4344,23.7136,23686984.0,26.1575,763007281.0
601318.XSHG,2016-06-07,26.133,32.11,28.7724,26.2471,13461.0,26.2634,23.5425,23960661.0,26.1819,770372456.0
601318.XSHG,2016-06-08,26.0841,32.14,28.7968,26.1656,15988.0,26.2552,23.567,26460999.0,26.1901,849574216.0
601318.XSHG,2016-06-13,25.8235,32.15,28.8131,26.0271,18449.0,26.0923,23.5751,47023964.0,25.9049,1501822510.0
601318.XSHG,2016-06-14,25.6605,31.8,28.4954,25.8153,13940.0,26.0841,23.3144,35573877.0,26.0516,1133505414.0
601318.XSHG,2016-06-15,25.7502,31.98,28.6584,25.7583,18920.0,26.133,23.4448,38314316.0,26.0516,1221903684.0
601318.XSHG,2016-06-16,25.9294,31.98,28.6584,25.9294,12632.0,26.1656,23.4448,32940156.0,26.0434,1053956473.0
601318.XSHG,2016-06-17,26.0027,31.97,28.6502,26.0434,14374.0,26.2226,23.4366,29510558.0,26.0516,946009814.0
601318.XSHG,2016-06-20,26.0434,31.98,28.6584,26.2308,8589.0,26.2308,23.4448,25713526.0,26.1656,823482129.0
601318.XSHG,2016-06-21,26.076,32.12,28.7805,26.2145,14092.0,26.4589,23.5507,22864166.0,26.1167,736611582.0
601318.XSHG,2016-06-22,26.0434,32.06,28.7317,26.1086,7894.0,26.1901,23.5018,16359312.0,26.133,524609225.0
